cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	true_cell_names	cell_names	true_loci_info	loci_info	true_genotypes	genotypes	true_ternary	ternary	genotype_probs	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_hetero_mu	false_positive_hetero_mu	true_negative_hetero_mu	false_negative_hetero_mu	recall_hetero_mu	precision_hetero_mu	f1_score_hetero_mu	fall_out_hetero_mu	true_positive_homo_mu	false_positive_homo_mu	true_negative_homo_mu	false_negative_homo_mu	recall_homo_mu	precision_homo_mu	f1_score_homo_mu	fall_out_homo_mu	true_homo_mu	true_homo_mu_as_homo_ref	true_homo_mu_as_hetero_mu	prop_of_missing
40	20	10	0.001999	0.16334	0.0	0.0	0020	monovar	NA	true_parameters	NA	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/monovar/from_true_params/inc_cnv/0020/post_processed/filtered.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/inc_cnv/0020/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/monovar/from_true_params/inc_cnv/0020/post_processed/filtered.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/inc_cnv/0020/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/monovar/from_true_params/inc_cnv/0020/post_processed/filtered.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/inc_cnv/0020/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/monovar/from_true_params/inc_cnv/0020/post_processed/filtered.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/monovar/from_true_params/inc_cnv/0020/post_processed/filtered.genotype_probs	7384	31	35514	1929	0.7928701814667669	0.9958192852326364	0.882831181252989	0.0008721339147559	6226	27	34892	2931	0.6799170033853882	0.9956820726051496	0.8080467229072031	0.0007732180188436	64	1009	42989	14	0.8205128205128205	0.059645852749301	0.1112076455256298	0.022932860584572	78	2	12	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0001	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0001/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0001/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0001/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0001/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0001/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0001/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0001/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0001/post_processed/sciphi.genotype_probs	8940	36	30475	509	0.9461318658059054	0.9959893048128342	0.9704206241519676	0.0011799023303071	8803	55	30579	523	0.9439202230323824	0.99379092345902	0.9682138143422788	0.0017953907423124	104	14	39823	19	0.8455284552845529	0.8813559322033898	0.8630705394190872	0.0003514320857494	123	0	19	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0002	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0002/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0002/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0002/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0002/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0002/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0002/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0002/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0002/post_processed/sciphi.genotype_probs	7276	88	25299	417	0.9457948784609386	0.9880499728408474	0.966460782360364	0.0034663410406901	7157	116	25386	421	0.9444444444444444	0.9840505981025712	0.9638408188000808	0.0045486628499725	87	4	32961	28	0.7565217391304347	0.956043956043956	0.8446601941747574	0.0001213408160169	115	0	28	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0003	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi.genotype_probs	4882	9	28618	411	0.922350273946722	0.9981598855039868	0.9587588373919874	0.0003143885143396	4872	13	28624	411	0.9222032935831914	0.9973387922210848	0.9583005507474428	0.000453958166009	6	0	33910	4	0.6	1.0	0.7499999999999999	0.0	10	0	4	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0004	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi.genotype_probs	7271	40	28457	432	0.943917954043879	0.994528792230885	0.9685626748368188	0.0014036565252482	7224	50	28487	439	0.9427117316977685	0.99312620291449	0.967262502510544	0.0017521112941094	30	7	36153	10	0.75	0.8108108108108109	0.7792207792207791	0.0001935840707964	40	0	10	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0005	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi.genotype_probs	7033	56	29633	518	0.9313998145940936	0.9921004372972212	0.960792349726776	0.0018862204857017	6857	147	29678	558	0.924747134187458	0.9790119931467732	0.9511061793466954	0.0049287510477787	44	41	37063	92	0.3235294117647059	0.5176470588235295	0.3981900452488687	0.0011050021561017	136	1	91	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0006	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi.genotype_probs	6243	24	31223	470	0.9299865931774168	0.9961704164672092	0.9619414483821264	0.0007680737350785	6200	37	31240	483	0.9277270686817296	0.9940676607343274	0.959752321981424	0.0011829779070882	17	13	37917	13	0.5666666666666667	0.5666666666666667	0.5666666666666667	0.0003427366200896	30	0	13	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0007	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi.genotype_probs	7405	112	29058	505	0.936156763590392	0.9851004390049222	0.9600051857133596	0.0038395611930065	7243	194	29133	510	0.9342190119953566	0.9739142127201827	0.9536537195523372	0.0066150646162239	75	5	36918	82	0.4777070063694267	0.9375	0.6329113924050632	0.0001354169487853	157	0	82	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0008	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi.genotype_probs	6245	170	31208	497	0.9262830020765352	0.9734996102883866	0.9493045527095842	0.005417808655746	6134	190	31250	546	0.9182634730538922	0.969955724225174	0.9434020301445708	0.0060432569974554	42	49	38009	20	0.6774193548387096	0.4615384615384615	0.5490196078431373	0.0012875085395974	62	0	20	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0009	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi.genotype_probs	7337	51	26312	380	0.950758066606194	0.993096913914456	0.9714664018536908	0.0019345294541592	7307	74	26318	381	0.9504422476586888	0.989974258230592	0.9698055610856724	0.0028038799636253	6	1	34050	23	0.2068965517241379	0.8571428571428571	0.3333333333333332	2.936771313617809e-05	29	0	23	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0010	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi.genotype_probs	7351	99	26204	346	0.9550474210731452	0.9867114093959732	0.9706212451310492	0.0037638292210014	7301	104	26224	371	0.9516423357664232	0.9859554355165429	0.96849505869868	0.0039501671224551	20	25	33950	5	0.8	0.4444444444444444	0.5714285714285714	0.0007358351729212	25	0	5	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0011	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0011/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0011/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0011/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi.genotype_probs	10048	98	27776	438	0.9582300209803548	0.990341021092056	0.974020938348197	0.0035158211953792	9917	142	27851	450	0.9565930355937108	0.985883288597276	0.9710173308528346	0.0050726967456149	75	12	38229	44	0.6302521008403361	0.8620689655172413	0.7281553398058251	0.0003137993253314	119	0	44	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0012	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0012/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0012/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0012/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi.genotype_probs	8323	30	37035	692	0.9232390460343872	0.996408475996648	0.9584292952556424	0.0008093889113719	8306	43	37035	696	0.9226838480337702	0.994849682596718	0.9574087948821394	0.001159717352608	0	4	46063	13	0.0	0.0	NA	8.6830051880956e-05	13	0	13	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0013	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0013/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0013/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0013/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi.genotype_probs	5299	60	26465	456	0.9207645525629888	0.988803881321142	0.953572071261472	0.0022620169651272	5285	65	26468	462	0.9196102314250914	0.9878504672897196	0.9525096873028748	0.0024497795198432	3	6	32266	5	0.375	0.3333333333333333	0.3529411764705882	0.000185919682697	8	0	5	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0014	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0014/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0014/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0014/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi.genotype_probs	6987	80	30770	523	0.9303595206391478	0.9886797792556956	0.9586334636756534	0.0025931928687196	6855	96	30875	534	0.9277304100690216	0.986189037548554	0.9560669456066946	0.0030996738884763	104	12	38227	17	0.859504132231405	0.896551724137931	0.8776371308016878	0.0003138157378592	121	1	16	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0015	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0015/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0015/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0015/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi.genotype_probs	7463	86	35060	591	0.926620312888006	0.9886077626175652	0.9566109081586874	0.0024469356399021	7400	99	35081	620	0.9226932668329176	0.986798239765302	0.9536696952123204	0.0028140989198408	21	29	43137	13	0.6176470588235294	0.42	0.5	0.000671825047491	34	0	13	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0016	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0016/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0016/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/simulated_data/results/data_type/exc_cnv/0016/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_01/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi.genotype_probs	4703	96	27478	443	0.9139137193937038	0.9799958324650968	0.9458019105077928	0.0034815405817074	4695	101	27482	442	0.9139575627798324	0.9789407839866556	0.9453337360314104	0.0036616756697966	3	0	32711	6	0.3333333333333333	1.0	0.5	0.0	9	1	5	0.0
