cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	true_cell_names	cell_names	true_loci_info	loci_info	true_genotypes	genotypes	true_ternary	ternary	genotype_probs	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_hetero_mu	false_positive_hetero_mu	true_negative_hetero_mu	false_negative_hetero_mu	recall_hetero_mu	precision_hetero_mu	f1_score_hetero_mu	fall_out_hetero_mu	true_positive_homo_mu	false_positive_homo_mu	true_negative_homo_mu	false_negative_homo_mu	recall_homo_mu	precision_homo_mu	f1_score_homo_mu	fall_out_homo_mu	true_homo_mu	true_homo_mu_as_homo_ref	true_homo_mu_as_hetero_mu	prop_of_missing
40	20	10	0.001999	0.16334	0.0	0.0	0003	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0003/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0003/post_processed/sciphi.genotype_probs	2428	10	14618	224	0.9155354449472096	0.995898277276456	0.9540275049115914	0.0006836204539239	2417	12	14627	224	0.9151836425596364	0.9950596953478796	0.9534516765285996	0.0008197281235057	9	0	17269	2	0.8181818181818182	1.0	0.9	0.0	11	0	2	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0004	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0004/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0004/post_processed/sciphi.genotype_probs	3984	30	15076	230	0.9454200284765067	0.992526158445441	0.9684005833738454	0.0019859658413875	3962	32	15096	230	0.9451335877862596	0.9919879819729596	0.96799413633032	0.0021152829190904	20	0	19298	2	0.9090909090909092	1.0	0.9523809523809524	0.0	22	0	2	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0005	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0005/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0005/post_processed/sciphi.genotype_probs	3727	24	15076	293	0.9271144278606964	0.9936017062116768	0.9592073092266118	0.0015894039735099	3592	68	15112	348	0.9116751269035532	0.9814207650273225	0.9452631578947368	0.0044795783926218	36	55	18985	44	0.45	0.3956043956043956	0.4210526315789474	0.0028886554621848	80	0	44	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0006	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0006/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0006/post_processed/sciphi.genotype_probs	3534	8	16048	250	0.9339323467230444	0.9977413890457368	0.9647829647829648	0.0004982561036372	3508	20	16052	260	0.9309978768577496	0.9943310657596371	0.9616228070175438	0.001244400199104	4	10	19814	12	0.25	0.2857142857142857	0.2666666666666666	0.000504439063761	16	0	12	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0007	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0007/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0007/post_processed/sciphi.genotype_probs	3522	82	15233	283	0.9256241787122208	0.9772475027746949	0.9507355918477528	0.0053542278811622	3467	97	15272	284	0.9242868568381764	0.9727833894500562	0.9479152426520846	0.0063114060771683	39	1	19065	15	0.7222222222222222	0.975	0.8297872340425532	5.24493863421798e-05	54	0	15	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0008	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0008/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0008/post_processed/sciphi.genotype_probs	3289	48	16454	249	0.9296212549462972	0.9856158225951454	0.9568	0.0029087383347473	3237	49	16471	283	0.9196022727272728	0.9850882531953744	0.951219512195122	0.0029661016949152	17	34	19988	1	0.9444444444444444	0.3333333333333333	0.4927536231884057	0.0016981320547397	18	0	1	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0009	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0009/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0009/post_processed/sciphi.genotype_probs	4265	19	14566	230	0.9488320355951056	0.9955648926237162	0.9716368606902837	0.0013027082619129	4223	52	14567	238	0.9466487334678324	0.9878362573099416	0.9668040293040292	0.0035570148436965	0	9	19037	34	0.0	0.0	NA	0.0004725401659141	34	1	33	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0010	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0010/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0010/post_processed/sciphi.genotype_probs	3492	38	13734	176	0.9520174482006544	0.9892351274787536	0.9702695193109198	0.0027592216090618	3460	49	13746	185	0.9492455418381344	0.9860359076660016	0.9672910259994408	0.0035520115984052	12	9	17408	11	0.5217391304347826	0.5714285714285714	0.5454545454545454	0.000516736521789	23	0	11	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0011	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0011/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0011/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0011/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0011/post_processed/sciphi.genotype_probs	4814	50	14167	209	0.9583913995620148	0.989720394736842	0.9738039850308484	0.0035169163677287	4696	88	14234	222	0.9548596990646604	0.9816053511705686	0.9680478251906824	0.0061443932411674	67	13	19122	38	0.638095238095238	0.8375	0.7243243243243243	0.0006793833289783	105	0	38	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0012	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0012/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0012/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0012/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0012/post_processed/sciphi.genotype_probs	4047	25	18809	359	0.918520199727644	0.993860510805501	0.9547062986553432	0.0013273866411808	4040	32	18809	359	0.9183905433052968	0.9921414538310412	0.9538425215440915	0.0016984236505493	0	0	23233	7	0.0	NA	NA	0.0	7	0	7	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0013	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0013/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0013/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0013/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0013/post_processed/sciphi.genotype_probs	2602	48	14330	260	0.9091544374563244	0.9818867924528302	0.944121915820029	0.0033384337181805	2596	52	14330	262	0.9083275017494752	0.9803625377643505	0.9429713040319652	0.0036156306494228	0	2	17234	4	0.0	0.0	NA	0.0001160362032954	4	0	4	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0014	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0014/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0014/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0014/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0014/post_processed/sciphi.genotype_probs	4107	45	16721	287	0.9346836595357304	0.9891618497109826	0.9611514158670722	0.002684003340093	4069	49	16755	287	0.9341138659320476	0.9881010199125788	0.9603493037526551	0.0029159723875267	34	0	21122	4	0.8947368421052632	1.0	0.9444444444444444	0.0	38	0	4	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0015	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0015/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0015/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0015/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0015/post_processed/sciphi.genotype_probs	3501	62	17996	321	0.9160125588697016	0.98259893348302	0.9481381178063644	0.0034333813268357	3451	71	18008	350	0.9079189686924494	0.9798409994321408	0.9425099003140788	0.0039272083632944	12	29	21830	9	0.5714285714285714	0.2926829268292683	0.3870967741935484	0.0013266846607804	21	0	9	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0016	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0016/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0016/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0016/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0016/post_processed/sciphi.genotype_probs	2477	63	14047	253	0.9073260073260072	0.9751968503937009	0.9400379506641366	0.0044649184975194	2477	63	14048	252	0.9076584829607915	0.9751968503937009	0.940216359840577	0.0044646020834809	0	0	16839	1	0.0	NA	NA	0.0	1	1	0	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0017	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0017/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0017/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0017/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0017/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0017/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0017/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0017/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0017/post_processed/sciphi.genotype_probs	3582	128	18395	295	0.9239102398761928	0.9654986522911052	0.944246737841044	0.0069103277006964	3547	137	18420	296	0.9229768410096278	0.9628121606948968	0.9424737611266109	0.0073826588349409	25	1	22365	9	0.7352941176470589	0.9615384615384616	0.8333333333333333	4.471072163104712e-05	34	0	9	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0018	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0018/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0018/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0018/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0018/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0018/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0018/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0018/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0018/post_processed/sciphi.genotype_probs	3854	26	14227	253	0.9383978573167764	0.993298969072165	0.9650682358833104	0.0018241773661685	3805	70	14227	258	0.936500123061777	0.9819354838709676	0.9586797682035778	0.004896132055676	0	5	18311	44	0.0	0.0	NA	0.0002729853679842	44	0	44	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0019	sciphi	candidate_snvs	NA	NA	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0019/post_processed/sciphi.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0019/true_snv_sites_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0019/post_processed/sciphi_merged.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0019/true_snv_genotypes_numeric	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0019/post_processed/sciphi.genotypes	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/data_type/exc_cnv/0019/true_snv_ternary_matrix	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0019/post_processed/sciphi_merged.ternary	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sciphi/exc_cnv/0019/post_processed/sciphi.genotype_probs	3276	32	14345	227	0.935198401370254	0.9903264812575574	0.9619732785200412	0.0022257772831606	3225	46	14368	241	0.930467397576457	0.9859370223173342	0.95739943595072	0.0031913417510753	23	14	17829	14	0.6216216216216216	0.6216216216216216	0.6216216216216216	0.0007846214201647	37	0	14	0.0
