cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	5	20	0016	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	NA	NA	NA	NA	median	NA	NA	NA	NA	NA	NA	NA
40	5	20	0017	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	NA	NA	NA	NA	median	NA	NA	NA	NA	NA	NA	NA
40	5	20	0018	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	NA	NA	NA	NA	median	NA	NA	NA	NA	NA	NA	NA
40	5	20	0019	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	NA	NA	NA	NA	median	NA	NA	NA	NA	NA	NA	NA
40	5	20	0020	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	NA	NA	NA	NA	median	NA	NA	NA	NA	NA	NA	NA
40	5	20	0001	cellphy	true_monovar_snvs	EP	0.0	0.32508000000000004	NA	NA	NA	NA	NA	NA	NA	NA	99.869031	NA	NA
40	5	20	0002	cellphy	true_monovar_snvs	EP	0.0	0.27708499999999997	NA	NA	NA	NA	NA	NA	NA	NA	99.873412	NA	NA
40	5	20	0003	cellphy	true_monovar_snvs	EP	0.0	0.30653400000000003	NA	NA	NA	NA	NA	NA	NA	NA	99.87395	NA	NA
40	5	20	0004	cellphy	true_monovar_snvs	EP	0.0	0.305285	NA	NA	NA	NA	NA	NA	NA	NA	99.875888	NA	NA
40	5	20	0005	cellphy	true_monovar_snvs	EP	0.0	0.301939	NA	NA	NA	NA	NA	NA	NA	NA	99.885193	NA	NA
40	5	20	0006	cellphy	true_monovar_snvs	EP	0.0	0.293532	NA	NA	NA	NA	NA	NA	NA	NA	99.882222	NA	NA
40	5	20	0007	cellphy	true_monovar_snvs	EP	0.0	0.29943600000000004	NA	NA	NA	NA	NA	NA	NA	NA	99.85441800000001	NA	NA
40	5	20	0008	cellphy	true_monovar_snvs	EP	0.0	0.313089	NA	NA	NA	NA	NA	NA	NA	NA	99.85264000000001	NA	NA
40	5	20	0009	cellphy	true_monovar_snvs	EP	0.0	0.29846	NA	NA	NA	NA	NA	NA	NA	NA	99.87600400000001	NA	NA
40	5	20	0010	cellphy	true_monovar_snvs	EP	0.0	0.292527	NA	NA	NA	NA	NA	NA	NA	NA	99.85435	NA	NA
40	5	20	0011	cellphy	true_monovar_snvs	EP	0.0	0.306872	NA	NA	NA	NA	NA	NA	NA	NA	99.852049	NA	NA
40	5	20	0012	cellphy	true_monovar_snvs	EP	0.0	0.315397	NA	NA	NA	NA	NA	NA	NA	NA	99.872341	NA	NA
40	5	20	0013	cellphy	true_monovar_snvs	EP	0.0	0.27655100000000005	NA	NA	NA	NA	NA	NA	NA	NA	99.854742	NA	NA
40	5	20	0014	cellphy	true_monovar_snvs	EP	0.0	0.297553	NA	NA	NA	NA	NA	NA	NA	NA	99.879826	NA	NA
40	5	20	0015	cellphy	true_monovar_snvs	EP	0.0	0.308084	NA	NA	NA	NA	NA	NA	NA	NA	99.854237	NA	NA
40	5	20	0016	cellphy	true_monovar_snvs	EP	0.0	0.252098	NA	NA	NA	NA	NA	NA	NA	NA	99.80792199999999	NA	NA
40	5	20	0017	cellphy	true_monovar_snvs	EP	0.0	0.31958600000000004	NA	NA	NA	NA	NA	NA	NA	NA	99.874049	NA	NA
40	5	20	0018	cellphy	true_monovar_snvs	EP	0.0	0.289259	NA	NA	NA	NA	NA	NA	NA	NA	99.88729000000001	NA	NA
40	5	20	0019	cellphy	true_monovar_snvs	EP	0.0	0.310688	NA	NA	NA	NA	NA	NA	NA	NA	99.852886	NA	NA
40	5	20	0020	cellphy	true_monovar_snvs	EP	0.0	0.29908	NA	NA	NA	NA	NA	NA	NA	NA	99.879599	NA	NA
40	5	20	0001	sifit	true_monovar_snvs	true_parameters	NA	0.33178	NA	NA	NA	NA	0.049512	NA	NA	NA	NA	NA	0.0
40	5	20	0002	sifit	true_monovar_snvs	true_parameters	NA	0.286267	NA	NA	NA	NA	0.057209	NA	NA	NA	NA	NA	0.0
40	5	20	0003	sifit	true_monovar_snvs	true_parameters	NA	0.31071	NA	NA	NA	NA	0.0748	NA	NA	NA	NA	NA	0.000288
40	5	20	0004	sifit	true_monovar_snvs	true_parameters	NA	0.309584	NA	NA	NA	NA	0.028348	NA	NA	NA	NA	NA	3e-06
40	5	20	0005	sifit	true_monovar_snvs	true_parameters	NA	0.30736399999999997	NA	NA	NA	NA	0.09272899999999999	NA	NA	NA	NA	NA	0.0
40	5	20	0006	sifit	true_monovar_snvs	true_parameters	NA	0.299006	NA	NA	NA	NA	0.021151	NA	NA	NA	NA	NA	0.021317
40	5	20	0007	sifit	true_monovar_snvs	true_parameters	NA	0.306774	NA	NA	NA	NA	0.030388	NA	NA	NA	NA	NA	0.001118
40	5	20	0008	sifit	true_monovar_snvs	true_parameters	NA	0.301854	NA	NA	NA	NA	0.021258000000000003	NA	NA	NA	NA	NA	0.002409
40	5	20	0009	sifit	true_monovar_snvs	true_parameters	NA	0.301966	NA	NA	NA	NA	0.000199	NA	NA	NA	NA	NA	0.028417
40	5	20	0010	sifit	true_monovar_snvs	true_parameters	NA	0.298877	NA	NA	NA	NA	0.067346	NA	NA	NA	NA	NA	0.0
40	5	20	0011	sifit	true_monovar_snvs	true_parameters	NA	0.312101	NA	NA	NA	NA	0.010698000000000001	NA	NA	NA	NA	NA	0.0
40	5	20	0012	sifit	true_monovar_snvs	true_parameters	NA	0.321438	NA	NA	NA	NA	0.097975	NA	NA	NA	NA	NA	0.0
40	5	20	0013	sifit	true_monovar_snvs	true_parameters	NA	0.282923	NA	NA	NA	NA	0.10812100000000001	NA	NA	NA	NA	NA	0.0
40	5	20	0014	sifit	true_monovar_snvs	true_parameters	NA	0.305734	NA	NA	NA	NA	0.066599	NA	NA	NA	NA	NA	0.0
40	5	20	0015	sifit	true_monovar_snvs	true_parameters	NA	0.316098	NA	NA	NA	NA	0.002165	NA	NA	NA	NA	NA	2.7000000000000002e-05
40	5	20	0016	sifit	true_monovar_snvs	true_parameters	NA	0.255497	NA	NA	NA	NA	0.075172	NA	NA	NA	NA	NA	0.0
40	5	20	0017	sifit	true_monovar_snvs	true_parameters	NA	0.325667	NA	NA	NA	NA	0.086755	NA	NA	NA	NA	NA	0.0
40	5	20	0018	sifit	true_monovar_snvs	true_parameters	NA	0.299777	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	0.0
40	5	20	0019	sifit	true_monovar_snvs	true_parameters	NA	0.31699099999999997	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	0.0
40	5	20	0020	sifit	true_monovar_snvs	true_parameters	NA	0.306318	NA	NA	NA	NA	0.015587	NA	NA	NA	NA	NA	0.000152
